userID	artistID	weight
518	292	1666
1027	285	971
1962	432	520
658	72	1513
1471	541	72
1426	14499	67
92	2507	8
680	377	841
1149	77	12
21	800	120
641	2526	831
1217	11915	160
452	2029	80
1155	1957	237
518	289	3080
1331	152	1955
1926	1824	544
1853	440	270
370	615	845
1934	10233	91
61	1756	696
15	212	242
1514	1156	163
2033	229	711
797	292	52
2071	2023	105
1590	3502	2603
871	512	881
243	296	2414
846	234	11081
284	5203	12
765	8706	357
873	378	216
852	1684	225
1670	4428	55
1388	543	22
416	6675	61
1193	13021	834
486	4767	22
2043	1541	404
654	8965	44
140	211	400
1948	191	110
1551	10857	664
223	297	1411
1174	2790	594
1938	730	219
211	65	1195
20	751	242
578	7831	426
21	660	180
1926	3109	2777
353	1037	22
582	1547	1100
2092	222	1313
1058	1453	227
976	4336	42
1834	2801	1
1346	687	5288
1874	17301	159
1799	2092	184
1593	1451	299
987	8364	178
1321	2280	100
369	2600	289
660	666	60
2006	2831	1056
275	1375	16
99	2602	75
1253	3378	231
938	289	1300
1152	59	132
800	2834	343
826	466	150
964	209	151
1333	195	323
1954	207	183
1584	1194	81
1641	735	326
1911	154	1062
804	459	560
507	207	263
224	1122	167
476	72	123
2053	1044	308
662	501	824
1298	352	250
1177	4177	537
1500	1303	93
302	333	225
1144	2894	331
941	11244	288
715	2342	520
773	1984	2683
2068	10074	642
1274	220	157
228	4524	14
1896	170	597
1336	70	128
81	2256	126
1011	45	4204
415	674	1377
282	724	331
1467	12698	490
1689	2521	176
2011	4616	655
1978	4180	89
607	8538	53
1049	3195	37
1923	8372	818
1792	2787	348
1050	1947	701
475	3400	209
1845	9347	168
1213	13204	24
135	1714	540
548	4265	178
1866	10310	436
726	9577	2
2036	610	99
1655	15875	252
30	333	522
92	907	9
1364	2028	41
1398	7756	353
1153	614	2225
1401	282	668
1689	16053	547
668	6282	401
1133	154	551
1342	1747	541
1044	11970	189
1140	2629	178
1564	302	202
1155	618	298
465	88	143
1319	7911	79
18	717	363
14	558	772
217	218	154
32	875	268
924	11062	336
168	1109	271
1200	1412	183
153	90	159
1276	13631	82
1044	964	337
909	1246	39369
1439	982	379
876	10744	209
330	1453	511
667	295	1008
293	5311	196
1219	190	306
1987	2226	168
1496	1094	156
195	1412	10
305	1443	41
890	1360	41
1891	2681	36
1753	386	80
177	3774	741
335	5789	785
400	972	194
660	4565	180
1282	1486	441
981	298	147
1984	1927	642
1116	269	15
1785	16668	825
614	519	1061
535	7858	165
488	3482	113
1888	1406	96
1177	11217	1232
830	4840	131
1579	2708	304
805	1106	32
865	4180	113
59	407	1392
1936	8716	88
1850	323	734
1002	11720	82
1703	975	119
56	1119	382
1708	209	147
759	154	867
218	163	183
1366	1972	70
856	429	128
1962	6032	369
377	821	2692
413	288	243
320	1694	582
415	534	202
614	1672	32460
1312	1974	43
996	11662	96
1784	538	545
875	323	293
980	5343	103
1035	4222	2
891	10860	151
2048	7059	13
186	466	99
1315	13805	3
1283	300	2719
712	1048	1
1565	2840	536
1785	207	2505
1682	439	1598
1068	220	498
712	9479	1
212	937	101
355	191	637
1959	321	167
520	187	1298
841	306	44
69	1945	534
234	4584	1230
532	4166	104
915	1548	407
269	3827	43
1324	1528	103
824	212	45
556	56	1
1855	6045	129
248	306	1173
900	2088	725
1234	13361	247
1605	1632	156
1389	432	400
1353	1044	3735
1832	425	1431
1441	221	143
475	1517	133
541	868	2799
1452	5749	68
1287	1281	37
1366	1409	379
2067	5667	103
20	766	129
231	318	130
1446	686	584
1290	2632	1
1948	1684	353
474	4728	139
447	138	482
155	3448	786
137	67	1085
862	901	380
1573	190	826
1373	1464	345
250	949	252
1687	1613	181
348	321	52
1182	8459	430
1132	1042	308
175	2455	767
1516	679	89
1072	307	417
706	506	32
579	4178	89
1873	17293	73
913	1090	1585
1685	159	56
176	450	487
1396	3780	170
94	199	1283
1871	239	130
397	6523	49
100	227	85
1086	680	382
1050	622	1417
189	3946	235
1875	4436	346
1055	2655	82
756	709	22
813	53	97
1030	808	768
824	1957	21
861	1052	615
1998	320	110
1706	6497	435
230	518	335
274	5086	199
1288	715	102
1457	1451	371
1345	565	72
1988	7395	54
882	1910	270
2044	197	401
1481	1048	1790
1764	6374	127
1659	15914	109
749	2977	3072
1788	972	618
1200	154	157
996	11657	114
242	4698	103
939	832	478
659	389	519
1301	389	1247
27	917	81
98	292	281
2014	429	285
498	701	392
1090	12258	3
1542	4620	336
54	67	57
1528	2548	1006
641	190	1486
828	959	75
146	484	269
749	3397	2603
1107	8258	652
1956	5094	466
644	1375	59
950	1808	112
364	2415	515
587	2843	469
248	324	100
315	982	357
777	9975	102
159	674	522
1572	908	395
1506	195	347
967	498	106
613	718	15
1999	1145	484
1682	342	686
1892	16892	165
1704	11719	29
1846	475	320
157	3471	139
521	4820	308
475	486	264
306	51	76
946	412	297
1007	2442	124
1995	7887	376
1185	896	211
366	859	480
1079	3455	1050
2060	2970	212
1559	13965	86
413	203	295
539	295	43
608	8560	17
1546	2544	359
212	4322	78
1586	706	39
1898	10017	1510
301	1934	232
746	493	1072
519	487	243
590	8363	24
1801	6582	71
868	7301	96
1434	301	183
695	6762	92
99	1400	269
1097	518	1733
1899	496	101
727	9625	271
348	498	44
1749	1974	1040
1476	461	1561
1272	89	14335
52	1548	185
1060	380	401
563	154	759
1919	1048	272
1310	289	4
1802	3258	334
544	418	1272
713	300	270
194	4047	1052
1215	4252	929
1230	1790	5
1496	703	247
781	386	59
1231	4126	263
899	5950	404
1337	291	562
884	913	565
1465	701	999
250	4785	353
310	89	52
1431	12961	376
268	1348	260
695	9345	18
351	544	60
1997	225	367
1896	154	788
338	51	2002
52	1537	1109
1889	3774	4967
25	484	177
438	5238	5
825	10420	113
737	5844	220
2013	1414	202
517	7689	170
1836	318	4
678	1406	46
243	2544	326
97	2579	851
1521	333	10128
761	1878	269
1137	787	121
509	2664	2
534	306	616
1265	6414	149
2070	1239	156
1628	1032	272
1202	1019	314
1097	5032	688
465	223	146
1231	1249	248
2036	1095	265
571	790	590
83	2314	917
214	646	156
513	3253	511
200	917	499
800	1360	743
1327	1889	15
2037	332	51
204	4219	138
2032	858	1066
1198	2137	379
1990	3227	30
61	1766	238
102	2638	325
184	152	110
1978	918	3173
785	258	937
891	1701	142
415	89	6469
578	1863	396
259	779	134
1585	1009	1374
1823	1375	266
1337	716	639
1929	1890	1126
1349	486	514
1760	519	124
1259	517	469
1528	288	726
273	378	269
162	295	323
1630	15717	235
1248	69	38
1616	292	2527
174	217	876
2017	18262	41
1724	67	38
108	1251	484
87	476	21
282	436	322
116	2179	266
1974	3324	238
832	2005	96
991	7935	170
567	217	5677
1722	301	66
1723	16330	52
225	1261	1800
1245	3341	421
1802	9423	337
1350	706	395
180	162	73
421	250	64
466	295	115
795	644	143
851	466	2043
1760	377	363
365	93	9
698	1921	1003
1473	1037	1813
1566	1098	177
2056	701	10
584	300	660
702	476	484
1348	294	221
1180	546	70
392	913	50
82	604	134
681	1375	319
334	716	820
141	3272	43
802	10160	70
2083	13279	12
454	27	431
1186	257	616
108	2761	464
355	6006	301
1300	3575	856
968	53	464
1153	9629	1227
913	1151	303
555	679	294
659	5574	6522
847	10605	67
365	6160	12
851	461	4218
1052	427	482
1368	230	250
56	1668	339
1983	265	52
390	461	1242
1880	190	246
49	1500	91
1233	299	2612
1931	757	33
1575	4129	226
1150	461	1143
1054	8027	2361
1473	321	51
950	7100	184
1177	8724	183
1452	10683	19
1850	4704	203
569	641	102
146	1450	231
955	1406	356
216	4385	110
1613	3094	1092
2052	18435	3206
818	4196	1651
1126	12521	126
622	715	235
642	8823	171
669	2082	216
952	3795	74
603	420	48
1073	212	667
1214	370	127
747	9776	366
1457	318	761
692	9290	891
1362	5262	141
1687	3392	143
1605	295	140
514	704	1253
139	704	150
990	418	2408
1961	1037	3403
474	7301	303
2027	300	340
365	6168	8
313	4319	131
950	11301	143
1655	2834	230
1679	1090	178
1025	607	151
186	3124	184
994	11642	84
1108	12334	52
1137	299	170
1808	300	704
641	2150	890
1896	964	155
1959	306	69
1761	1848	110
532	1198	193
114	868	941
680	9233	1240
103	538	61
1971	4934	10362
1551	6547	775
1327	13901	9
1516	176	50
461	3302	253
2084	207	12498
95	2543	257
1206	2013	164
519	13	205
1424	1755	478
1360	2407	329
1771	1043	137
779	9978	442
99	757	826
2018	543	83
678	714	1019
267	378	254
430	59	538
1820	679	601
1153	212	713
846	88	1047
1907	154	175
1921	808	3784
1896	17475	159
163	1447	378
367	498	833
1542	206	124
396	356	690
695	9342	20
1389	2531	201
2016	18254	27
453	233	100
809	543	212
601	8443	443
1381	425	128
457	955	274
1332	306	683
395	841	1196
174	229	182
1041	4679	98
782	6756	90
1289	6189	294
339	333	1146
237	222	70
921	3333	526
1128	5747	162
47	523	1044
416	6663	81
1057	1244	139
212	4342	27
436	868	1021
534	154	116
790	1459	1616
968	6210	457
520	1713	2425
1875	1990	761
931	843	104
618	8626	81
491	2834	497
400	686	482
1656	1398	429
1217	1383	361
1038	998	326
1092	2546	955
1581	3186	1179
1575	4094	221
1647	1975	161
367	982	227
1858	10686	185
609	159	434
855	4246	1445
1416	439	2046
772	9915	32
1386	2338	130
998	1904	43001
1765	2137	144
108	2759	484
263	78	162
464	7184	266
324	5666	1162
1173	61	380
611	8579	242
532	1036	195
1184	3948	107
960	2923	186
1797	154	1194
2008	4941	552
148	3360	183
806	599	200
1116	11076	18
793	5150	383
1189	306	134
1100	12330	149
919	5754	243
1354	533	122
399	481	313
930	4514	924
813	418	158
1355	7274	127
433	6798	1174
324	2013	337
1278	300	483
2006	17962	368
1753	331	552
551	7756	22
1055	12028	75
1555	318	699
658	2134	128
666	5919	167
1566	88	244
835	157	89
1194	13032	697
1918	1186	27
1974	234	591
258	288	26
1852	17088	293
930	300	2524
797	89	3115
218	4166	179
1463	14674	142
43	306	234
1356	1451	791
930	615	492
380	257	478
1494	3063	52
168	1163	1037
1647	1388	150
2046	36	741
497	701	238
635	1425	917
924	11068	170
21	799	127
2005	18174	371
574	227	205
2075	159	185
477	67	1110
1519	1191	164
1012	982	67
427	1192	609
785	4135	117
94	612	313
763	233	263
382	6337	592
1556	15304	527
943	7324	29
1358	854	677
1793	2976	523
1445	2803	392
1737	1131	650
1747	3003	84
1173	2139	278
2084	1517	253
100	1384	97
49	1489	179
2029	56	281
813	4118	87
163	360	416
1880	333	1557
1959	295	272
1531	3417	280
2047	433	107
772	9926	8
1865	1704	545
1030	805	607
316	25	640
107	923	3418
844	464	230
962	7797	342
2007	13846	3210
1044	2281	750
1360	2424	178
267	318	261
2008	56	267
39	1275	58
877	1369	268
586	8344	6
327	5725	299
1228	603	741
441	533	195
464	7183	298
1961	2977	3637
1138	9228	276
496	30	205
1119	2858	11
206	1787	59
654	188	110
1217	12165	248
1304	288	1066
1239	630	280
146	2092	4480
977	511	157
1288	4369	244
1656	703	876
707	9424	15
474	7310	158
1987	3707	246
994	348	188
512	371	431
1706	65	529
1800	2130	17
1672	14435	156
1192	203	393
990	11594	177
472	466	782
909	405	162
1475	332	66
792	3333	148
817	10318	260
2028	18315	120
1592	230	451
1696	163	1958
220	226	61
1929	1298	975
1781	868	61
490	423	228
282	1119	274
736	295	416
59	1704	1129
875	191	150
166	2595	82
1573	220	79
608	8565	15
1264	1244	351
217	706	219
1443	728	34
1962	6847	297
1441	679	138
1772	16590	598
1439	689	1276
325	1800	193
482	679	64
1271	13589	378
1143	4920	67
1765	1409	51
1221	1192	26
753	2467	225
79	542	305
451	333	1320
361	1451	223
338	5840	168
1461	966	60
29	292	34
905	289	585
2100	18725	758
152	498	645
1111	1541	12663
799	1709	83
1567	386	1690
942	288	1
1591	329	71
677	917	230
23	858	235
1832	70	898
585	4570	608
763	486	197
1957	366	274
324	5688	1000
1426	14487	113
1097	2018	4054
1639	15767	533
450	1372	504
2014	877	154
605	3253	2103
237	1512	84
1255	172	650
39	1279	57
715	4341	286
735	724	47
2062	18473	1004
638	455	473
951	11320	422
16	654	217
1976	214	417
1411	14394	182
135	802	543
476	225	174
1921	1406	292
1061	12060	181
275	878	16
710	1504	178
1134	510	5
1551	15289	916
695	171	21
1122	683	12
763	2379	200
1917	257	4
1684	321	7
195	868	78
437	4562	134
1454	59	1557
585	7324	267
173	1755	211
104	2658	3939
1303	225	686
1081	689	33
773	234	1021
48	1471	41
556	65	224
559	428	323
5	207	259
2019	1518	666
1270	13581	71
680	291	1038
940	11233	388
1922	214	37
184	72	175
47	1459	477
716	823	1806
1455	679	1658
3	144	69
267	437	265
965	306	281
1286	13672	288
593	8372	377
385	466	3544
1265	604	246
144	327	41
1435	302	148
1813	543	102
1792	1415	295
313	1366	219
378	1412	114
1067	227	3131
1903	903	435
1292	7838	6
235	2969	219
1244	715	2960
1732	1971	55
109	952	148
1768	680	1474
1819	330	54
59	1359	486
1572	2801	722
1499	15000	708
161	3567	1015
698	9367	1229
1146	307	656
984	295	3070
1818	8313	1
2041	1046	541
536	184	35
125	3059	529
1501	3999	861
464	1101	238
693	9316	119
1209	1013	54
12	486	24097
817	10323	293
60	1740	48
1238	5414	334
1743	1868	4222
487	7398	236
685	1261	1226
1574	497	408
2007	18207	1413
1152	418	498
18	734	197
216	1983	206
25	292	404
421	2179	87
1997	859	152
875	5537	117
515	7668	169
209	288	306
712	2127	1
177	957	672
1895	4566	751
1900	3296	104
2088	630	6
508	7571	25
1820	706	159
225	4506	791
772	9922	10
1423	1042	1563
661	9064	129
1928	2616	167
1594	1239	479
2044	18375	36
1157	1859	1408
471	2343	74
1680	2339	439
1537	498	27
174	1043	111
393	2347	204
557	18	720
914	3464	509
329	65	1012
452	187	86
1604	10870	397
1011	518	430
1180	527	79
859	301	106
739	1758	95
1062	2532	112
1475	14366	18
506	1983	147
450	2003	317
1094	12290	571
126	3078	204
1374	472	168
50	1517	279
2088	320	10
498	525	1052
1759	16500	373
1620	1846	237
1759	2919	690
110	265	796
121	1429	177
1294	4491	25
370	504	758
337	5821	48
1416	1116	362
820	7148	8
629	207	512
898	306	404
1407	1390	159
1867	17251	8
1725	2025	39
567	225	3501
409	1379	280
910	548	868
1516	2018	42
1223	13267	855
1249	3230	290
758	486	313
1202	58	400
124	1072	683
1114	230	329
1261	10729	504
444	6985	61
1029	3469	327
231	543	317
1120	318	53
1978	2360	56
1926	1983	511
1906	230	80
1325	8663	677
984	4242	537
76	1923	980
2080	3289	770
1968	856	180
1653	77	171
1636	1659	322
1068	234	525
1709	959	204
677	954	316
797	1458	19
665	72	10099
977	230	95
794	10078	32
1018	15	367
1008	619	97
1163	511	51
1891	2158	204
223	342	2326
1372	1714	192
232	7	1491
1399	55	177
1158	1931	212
412	6643	16
1017	296	423
2093	6165	249
1769	679	60
841	830	213
1981	190	229
1368	1118	312
254	4841	504
33	614	1113
1039	500	233
702	157	964
244	4708	385
665	5237	71
624	3438	207
1890	4244	154
2017	498	51
614	8596	1004
1650	5785	918
154	500	33
56	1657	496
1912	10879	105
1693	701	3
1372	72	254
100	2610	115
53	491	41
390	306	1135
1762	464	130
1262	793	1
1299	6539	153
1801	1945	44
20	743	483
1644	5583	37
893	10880	344
664	622	606
346	89	2173
227	2089	451
1504	15092	2213
1768	466	3746
1259	13534	2297
1148	12667	101
1062	6730	37
1336	859	149
2024	15443	3
2100	1111	1062
174	3754	107
1693	524	2
1912	7874	43
665	2149	33
1231	67	339
1669	707	150
238	4633	3005
924	11063	298
1628	461	950
1424	2850	243
1489	701	182
1973	641	1418
1189	461	650
717	542	1409
622	475	831
557	1300	546
1379	300	651
1862	709	294
1588	1459	510
621	2097	1463
1926	1081	398
318	89	345
355	503	168
184	53	160
1552	646	1
1403	333	1111
73	851	366
1825	718	64
359	993	576
822	234	837
851	299	6714
267	548	611
1562	292	66
1933	631	79
671	679	61947
1600	300	583
676	724	122
2032	206	1178
862	1098	389
45	289	548
1073	12117	553
1407	228	285
795	316	344
560	8067	137
1153	190	1107
595	8386	981
2060	2370	473
1848	14350	454
1376	207	15
1135	300	1073
1816	4750	236
1859	1091	1
1226	3393	597
2	58	4616
97	2592	179
1132	680	461
131	3157	93
601	8455	298
768	1874	11
469	917	1355
1807	11606	5
804	290	522
546	1643	2202
190	3973	626
28	1024	7
1509	234	535
1909	306	239
660	9034	72
1069	300	621
1617	13156	276
951	1716	881
985	325	596
57	292	28
1008	70	96
1717	67	956
58	333	455
1401	1081	1423
816	907	13
1467	2923	367
1717	466	506
68	330	125
1974	7530	412
655	314	3
804	288	1468
772	8994	13
854	4015	35
1008	11791	62
1688	7349	259
1099	716	141
878	10783	32
1019	3200	270
1185	690	811
706	965	58
1515	15152	190
1599	823	940
2027	498	258
718	64	349
1941	10318	426
1918	14632	14
508	7591	12
1605	161	124
1630	2544	265
1719	16252	139
672	1866	88
1831	1766	753
244	1934	228
2071	285	281
506	450	86
1775	1406	388
62	1800	64
516	497	4314
1930	1923	1392
1690	288	351
598	323	623
858	722	127
1694	2135	1611
1477	14782	10
911	10992	179
1591	310	91
1056	318	206
1176	823	381
402	1412	6295
1532	6313	296
1661	300	608
1848	8642	582
649	806	32
428	993	1019
1047	859	155
335	456	1854
2022	1447	162
159	3503	465
1220	5150	802
1740	159	992
1085	12199	932
1138	1104	449
1786	7324	54
1998	6453	344
1614	516	2268
1235	13370	254
1575	15392	151
980	11542	63
1259	982	404
238	4625	10776
1125	876	60
1795	299	160
1099	2031	24
961	331	189
855	441	1550
30	315	418
346	425	1315
146	302	324
1685	16050	46
1438	1048	3272
486	300	945
1426	5390	105
1975	17960	809
645	8152	53
1099	61	57
320	5652	569
251	4803	73
303	383	161
1796	16719	119
967	618	901
1138	920	229
436	533	1608
798	10098	81
1483	230	83
2039	715	843
2075	538	105
416	6670	67
212	1349	239
1453	285	144
1125	36	66
358	2605	127
417	2544	258
1463	7887	108
1966	533	1868
651	8902	106
890	1803	298
1014	545	1
2	89	1519
52	1552	151
715	5016	266
123	3032	683
96	85	16
143	359	1179
723	300	290
1258	1814	544
832	3425	86
71	2002	165
1068	12094	344
754	9824	401
565	1513	21
592	3046	2993
1642	15781	827
1382	1943	1198
2072	461	2004
1850	6232	300
1221	4188	26
179	230	95
1984	1528	451
1055	1247	121
205	4108	2159
690	792	904
1683	204	306
1999	1118	371
1479	14796	122
234	4603	232
2051	9324	1
555	7395	85
268	2031	191
141	173	57
1749	8649	1985
1242	13410	207
350	352	2103
1337	6544	849
2090	875	445
1429	930	1612
66	994	256
2059	306	546
678	614	48
321	1803	80
1355	1944	155
1993	2264	14
566	3460	73
1696	2624	56
651	1740	155
794	10077	51
722	299	125
651	4126	118
694	9332	106
1930	17655	2172
66	1893	377
989	1553	882
1206	13113	353
1520	3456	239
402	920	976
1047	3041	127
2043	2572	3392
1160	1672	1197
1722	701	126
1274	1244	131
229	344	65
1699	16116	111
1621	9141	52
1847	11963	4
535	89	202
480	7342	206
957	276	671
779	5254	51
1882	17339	326
672	540	166
846	56	847
330	1698	1681
1500	7142	482
1742	67	4814
2006	18195	407
1158	1672	221
686	9	1954
510	1941	2
1284	2504	588
414	2082	192
924	11069	169
77	2136	115
1098	57	48
442	6936	77
1079	12165	988
1379	2546	1281
1794	1200	168
621	291	8999
548	7920	136
1850	285	167
286	980	162
1490	500	1243
933	182	510
885	306	622
500	5891	148
896	238	1032
156	1958	11
1465	6614	1617
15	218	246
1228	4271	516
1508	439	3026
848	218	525
2028	3164	164
1080	3173	101
859	328	132
1249	910	218
224	61	183
403	6545	196
557	498	332
1245	403	1111
1755	16452	239
966	907	616
284	489	6
22	822	1032
1047	11987	97
1206	5692	333
1318	67	2170
572	535	317
416	2668	78
1680	4447	439
1784	342	384
460	1859	129
1723	103	35
897	152	219
565	8140	108
1182	603	507
268	5012	100
886	498	99
1294	321	22
186	464	12
1248	257	3629
579	7941	288
1299	13732	1572
856	428	221
739	1763	225
1501	3997	1546
338	2343	110
1124	530	800
2028	756	399
1200	1519	151
1513	72	205
752	9805	237
698	294	1244
1553	1179	189
812	3717	492
1386	14258	100
1982	432	320
1091	11806	707
681	4	562
608	8546	45
1418	292	1283
1329	2815	2596
1584	536	129
2031	1098	5150
488	7404	160
1674	173	338
1189	310	404
1100	2493	1660
1955	170	81
1380	1247	411
2067	18534	222
1076	271	131
17	684	462
331	682	90
1950	1206	480
257	24	114
2076	3205	84
1885	17388	62
1630	15719	189
681	2591	184
49	1508	77
238	4659	382
5	194	777
1230	13323	8
81	2237	191
1255	525	295
37	1236	215
829	206	327
39	1265	67
677	9207	1355
328	1098	456
2048	18395	22
1381	229	65
1038	877	310
1200	13073	554
1954	9684	108
1983	1613	46
1383	65	1254
1296	2374	386
22	831	731
765	621	297
702	2977	1366
1135	646	30
621	4923	2760
1380	9156	345
1828	2083	495
668	65	551
1521	701	1339
2001	710	631
1665	1854	1
1351	6543	168
928	11124	35
1639	227	3594
2084	5030	249
1982	4316	221
917	9332	1348
1224	868	44
1824	1520	76
628	154	147
1679	10430	577
465	1376	147
1670	3084	62
211	486	448
1343	707	29
1774	4290	37
1421	1389	43
1741	8589	599
1934	5083	350
1174	1369	557
1446	346	161
1144	12644	84
74	786	110
306	99	328
865	1527	236
616	3719	183
1669	234	120
752	9795	1024
1499	5391	15948
1003	11730	208
1239	1412	419
1456	14631	6342
1831	424	2325
218	1090	91
1986	163	971
890	1366	67
1411	154	2144
1491	757	4096
119	2654	157
1709	2026	121
1691	1397	263
1009	481	148
1239	2855	232
88	2420	5
1480	1383	358
530	7828	20
898	4868	893
663	2014	242
1978	841	85
1564	458	178
1300	89	2017
634	184	350
1056	679	3933
1572	257	974
467	7208	215
727	8121	870
1090	12246	7
765	212	328
1705	439	1645
1157	2206	568
482	1242	64
1084	1990	684
144	455	28
1474	447	3156
1840	9348	320
765	1390	297
1025	2742	116
636	288	479
1101	11131	407
861	2839	171
1506	5890	356
1377	687	926
136	701	244
162	930	252
1209	13157	53
432	2835	124
300	2797	117
1909	962	9038
1315	13829	1
1977	3057	306
1846	2801	227
842	10548	444
1395	1242	129
628	436	78
1582	15431	253
1924	689	4580
617	263	239
418	3258	812
1425	3404	1710
1032	11887	29
2043	217	509
1667	5923	11
1586	1104	34
1272	486	1093
736	1613	467
1908	306	445
529	5901	388
778	288	1850
526	412	456
20	761	149
2095	18679	73
1367	2289	353
2046	2069	1486
42	154	1637
1534	562	261
967	510	285
552	7981	3
2084	1239	255
10	424	797
1674	538	68
1325	7074	288
510	55	3
322	797	420
1800	532	13
220	170	48
1807	11614	23
552	5060	4
1389	1106	113
292	61	412
24	437	796
2087	1456	95
254	4821	3744
1619	1369	227
437	669	192
623	154	3418
1619	198	1566
960	11408	6
1130	11155	76
1304	292	154
1494	7846	4
1166	12842	20
1952	225	358
2011	6297	45
72	294	23
1217	13226	227
1785	53	986
1502	9860	26
835	4165	76
1316	13069	116
1772	433	682
859	605	1476
855	84	661
126	486	263
1156	407	2051
207	4262	135
819	377	162
479	302	36
607	8524	126
1986	607	761
1345	1249	112
1566	1976	364
1707	554	142
90	2437	342
590	349	54
1910	1097	1661
800	1350	818
1906	903	190
2022	333	3437
917	453	1366
2022	1470	17283
2070	7328	487
784	1390	452
336	757	357
1534	2855	253
1664	1855	158
83	1109	726
1821	67	340
1435	157	195
1732	16368	47
853	518	144
1885	755	48
1518	15130	367
132	1458	221
925	204	749
778	355	5549
480	7341	296
1554	15301	154
1347	14029	5
1493	883	133
315	475	220
34	1165	194
1298	310	100
1442	3428	413
1036	59	371
1084	1062	470
1401	1443	1578
1754	1360	354
501	55	550
407	59	20
763	65	236
1288	12565	221
1614	532	1515
271	4707	579
791	165	12
808	690	256
946	537	500
432	4823	215
416	1709	71
1322	7326	263
607	8532	77
185	3909	131
997	1950	344
638	329	147
1671	10764	265
1380	3464	255
1402	3481	99
516	1673	24612
1629	176	178
617	1596	186
1853	9260	221
1295	439	3086
449	5689	181
1995	1377	1479
1699	278	103
953	89	428
870	932	51
2075	291	123
778	311	2933
1357	14080	200
1090	12249	6
1882	17345	191
1613	978	500
2019	499	1017
1275	3156	591
86	839	386
512	3196	447
569	288	487
1879	227	749
228	4529	12
712	5471	1
681	333	303
1723	16329	53
929	11150	63
122	1130	16
735	957	37
216	1886	52
139	3246	117
156	3463	9
1362	227	154
1327	1000	25
394	250	307
202	2746	137
118	505	682
1364	7130	116
356	6016	1475
1852	17089	279
1861	17183	297
1294	1431	24
343	4458	77
1378	3019	187
1253	299	2493
1011	6605	379
1212	229	1692
1779	16636	140
606	188	2402
744	289	258
641	324	1276
497	802	64
794	1358	63
1840	16959	172
1079	3186	798
463	7157	83
864	959	134
1759	1974	539
307	5327	83
1762	641	86
1099	511	149
2025	59	1053
736	5988	691
1191	306	76
1240	6182	104
1060	418	411
343	918	834
1790	300	255
527	292	546
401	500	177
2003	72	102
1019	298	215
960	72	47
253	288	1411
1172	727	195
216	1399	60
347	1377	242
1541	8583	32
1833	543	111
1539	425	40
91	2030	2058
410	6611	38
1685	1090	57
297	4793	412
195	733	101
255	1797	163
614	494	579
137	167	897
896	4720	432
84	517	147
1774	1201	72
824	2614	23
917	5414	1638
789	2179	352
929	11152	60
73	2041	201
202	707	1416
1074	67	323
298	439	179
533	7855	88
1480	1485	520
1167	12877	40
912	917	1384
555	8021	122
950	599	157
182	1432	221
94	2542	60
1864	17210	27
1259	12168	1121
131	3134	294
220	1721	46
75	329	141
2035	2541	77
788	8992	112
899	5311	315
1035	11896	3
1821	458	102
1703	475	91
318	534	330
1258	203	44
913	425	445
141	89	71
1517	683	1321
673	3459	270
933	10590	311
1063	618	706
1195	1627	3936
1808	295	1280
1782	16662	39
415	298	2261
1816	16843	258
1473	1402	84
678	679	528
915	11004	217
647	444	808
391	4234	1298
55	1635	305
1188	548	1826
1836	198	12
842	10550	286
1974	163	236
219	4438	910
1921	230	4304
1685	67	72
605	709	538
496	1303	94
1787	99	157
2099	4122	89
1578	461	144
1094	1413	571
281	5160	25
1699	6346	83
2043	11412	441
1116	12403	18
1657	3440	297
2064	488	16
73	2035	319
1331	13943	404
663	9107	173
1662	701	181
532	1048	201
649	837	101
335	646	853
1304	2990	147
1458	1047	19
47	318	1344
477	461	79
1865	2062	295
1255	440	606
1347	14023	5
814	182	836
1688	1781	114
1071	466	680
1049	226	33
453	157	459
1199	1515	300
604	301	1165
1091	3427	702
1485	1098	516
628	1986	305
2036	263	222
1586	1521	8
1118	4229	294
1172	4679	134
2018	344	142
302	3572	245
60	1738	49
2094	5649	1113
756	868	17
1037	6541	8
200	389	307
490	1041	236
563	8130	411
399	342	159
46	1453	456
364	618	1117
1503	295	409
426	70	419
1674	453	42
1003	9631	208
1992	429	2433
1535	4559	1176
2037	314	93
50	982	364
1667	4297	14
1505	11529	1290
1064	918	11
412	300	20
444	6972	99
1238	13389	338
556	1009	58
237	429	1781
1478	314	3255
1678	2548	100
166	199	158
1270	13582	65
506	7515	193
518	903	294
1720	703	304
140	3248	3376
1173	3202	444
1072	295	1039
827	10451	20
809	295	1478
258	314	76
576	3877	52
860	9440	527
1166	12851	13
1403	229	1126
1146	190	1562
296	5403	3
205	190	1187
692	2459	596
1722	327	69
407	6588	14
861	89	1064
562	2467	347
562	734	213
997	1963	366
951	11321	409
437	6856	722
1817	16852	197
509	7609	3
1263	1246	388
497	532	47
1131	12557	54
1206	917	454
1008	10549	60
1454	99	597
752	9808	221
594	8384	23
1302	1515	192
758	523	455
405	6564	357
2038	1400	221
1819	13292	58
1166	12853	12
1474	231	2222
1225	13277	20
998	300	350
1951	298	242
433	514	252
625	440	309
273	2618	399
1145	302	128
773	1372	957
27	423	408
1683	4709	773
1591	327	73
217	4410	125
1489	536	292
1936	261	208
193	331	4691
168	3694	384
1974	375	227
618	8629	69
726	9583	1
1923	7352	868
1413	302	1629
514	302	869
2092	3693	490
1772	14634	2825
847	289	55
